id,age,job,marital,education,default,amount,housing,loan,contact,day,month,duration,campaign,previous,y
2972,55,admin.,married,secondary,no,9329.0,no,no,cellular,22,jun,210.6468625489146,1,1,0
2973,48,management,married,tertiary,no,363.0,no,no,cellular,18,nov,242.46811770851815,1,0,0
2974,46,services,married,secondary,no,-522.0,yes,no,cellular,31,jul,337.9111364819917,2,0,0
2975,45,blue-collar,married,secondary,no,4111.0,yes,no,sending _document,19,may,274.4449027039623,2,0,0
2976,31,unemployed,single,tertiary,no,381.0,yes,no,cellular,9,feb,352.9293130496252,2,0,0
2977,31,services,married,primary,no,-732.0,yes,no,sending _document,8,may,277.2976848483374,2,0,0
2978,30,technician,single,tertiary,no,3086.0,yes,no,cellular,7,may,,3,1,1
2979,46,blue-collar,married,secondary,no,-70.0,yes,no,cellular,8,may,,2,0,1
2980,57,retired,married,secondary,no,-418.0,no,yes,sending _document,27,jun,429.649815591546,1,0,1
2981,54,blue-collar,married,primary,no,-219.0,yes,no,sending _document,15,may,351.2248510199577,4,0,0
2982,35,blue-collar,single,secondary,no,8040.0,yes,no,cellular,13,may,262.0688550054572,2,0,0
2983,58,retired,married,primary,no,701.0,no,no,cellular,22,aug,236.73790147745265,4,0,0
2984,38,blue-collar,married,secondary,no,-210.0,yes,no,sending _document,8,may,385.21668717388997,1,0,1
2985,30,blue-collar,married,primary,no,-199.0,yes,yes,telephone,17,jul,369.45960432617267,10,0,0
2986,25,student,single,secondary,no,348.0,no,no,cellular,10,aug,,1,0,0
2987,48,management,divorced,tertiary,no,-547.0,no,no,cellular,21,nov,221.75147341482392,2,0,0
2988,34,services,married,secondary,no,286.0,yes,no,sending _document,21,may,260.80768146175586,1,0,0
2989,47,admin.,married,secondary,no,1715.0,no,no,cellular,22,jul,184.10203627190901,8,0,0
2990,30,technician,single,secondary,no,2544.0,no,no,cellular,8,apr,192.1200137674491,2,0,1
2991,35,admin.,married,secondary,no,1035.0,yes,yes,sending _document,9,jun,446.9203578783074,2,0,1
2992,33,technician,married,tertiary,no,2976.0,yes,no,cellular,9,nov,366.4051182139605,2,12,0
2993,35,admin.,married,secondary,no,1204.0,no,no,cellular,3,sep,223.73204157425062,2,0,0
2994,35,admin.,divorced,secondary,no,0.0,yes,no,cellular,7,may,320.59354159465687,2,0,0
2995,28,management,single,secondary,no,1633.0,no,no,cellular,5,jun,,1,0,0
2996,45,management,married,tertiary,no,1186.0,no,no,cellular,29,aug,,7,0,0
2997,36,technician,married,secondary,no,-531.0,no,no,cellular,14,may,,3,0,0
2998,55,technician,married,unknown,no,4746.0,yes,no,cellular,21,nov,376.2114505431566,2,3,0
2999,26,management,single,tertiary,no,1027.0,no,no,cellular,23,sep,127.14060963210528,1,0,0
3000,40,blue-collar,single,secondary,no,82.0,yes,no,cellular,13,may,,6,5,1
3001,43,blue-collar,married,secondary,no,1127.0,yes,no,cellular,17,apr,,3,2,1
3002,42,management,married,tertiary,no,298.0,no,no,cellular,11,oct,,3,10,0
3003,31,admin.,married,secondary,no,-170.0,yes,yes,cellular,17,apr,444.9898151270721,1,1,0
3004,45,unknown,married,unknown,no,360.0,no,no,sending _document,11,jun,239.35601411239517,9,0,1
3005,49,technician,married,tertiary,no,6138.0,no,no,sending _document,20,jun,223.83224240753196,3,0,0
3006,48,management,single,tertiary,no,8106.0,no,no,sending _document,17,nov,215.41244785291457,1,3,0
3007,39,blue-collar,single,primary,no,554.0,no,no,telephone,31,jul,224.53555260969685,5,0,0
3008,46,technician,married,tertiary,no,31630.0,no,no,cellular,30,nov,,2,1,0
3009,57,admin.,married,secondary,no,567.0,yes,no,cellular,2,feb,378.3649204947785,2,3,0
3010,56,retired,married,primary,no,1947.0,no,no,cellular,30,oct,275.0032137065818,2,3,0
3011,31,admin.,single,secondary,no,476.0,no,no,cellular,9,feb,,2,0,0
3012,42,management,married,secondary,no,406.0,yes,no,cellular,8,jul,322.2525954753191,1,2,0
3013,28,admin.,single,secondary,no,2290.0,yes,no,cellular,18,may,,1,0,0
3014,69,retired,divorced,secondary,no,4189.0,no,no,cellular,18,oct,312.16379376098547,4,2,0
3015,49,blue-collar,married,secondary,no,825.0,yes,no,cellular,17,jul,428.58763986991187,1,0,0
3016,48,management,married,tertiary,no,370.0,yes,no,cellular,30,jan,326.54013236956195,2,2,0
3017,40,admin.,married,secondary,no,79.0,yes,no,cellular,14,jul,302.43336545786985,3,0,0
3018,47,admin.,married,secondary,no,2152.0,no,no,cellular,2,feb,,1,0,0
3019,30,management,single,tertiary,no,7788.0,no,no,cellular,6,aug,,4,0,0
3020,31,technician,single,tertiary,no,1710.0,yes,no,sending _document,23,may,327.98335558953374,1,0,0
3021,39,management,married,tertiary,no,378.0,yes,yes,sending _document,5,may,428.89943838066444,2,0,0
3022,32,blue-collar,divorced,secondary,no,201.0,yes,no,cellular,15,may,,8,24,1
3023,58,retired,divorced,primary,no,2745.0,no,yes,cellular,15,apr,348.38669492537525,1,0,1
3024,33,technician,married,tertiary,no,145.0,yes,no,cellular,20,nov,281.2538556416519,3,0,0
3025,25,self-employed,single,tertiary,no,931.0,yes,no,cellular,11,may,341.40950817153225,2,4,0
3026,28,blue-collar,married,secondary,no,339.0,yes,no,sending _document,26,may,278.9913230761273,2,0,0
3027,34,unemployed,single,secondary,no,9895.0,no,no,cellular,19,nov,,2,0,0
3028,44,management,single,tertiary,no,-1313.0,yes,yes,cellular,15,may,477.116381233833,10,0,1
3029,45,retired,married,primary,no,1152.0,no,no,sending _document,18,jun,,2,0,0
3030,45,housemaid,married,tertiary,no,0.0,yes,no,telephone,7,may,382.0540717257865,1,0,0
3031,42,entrepreneur,married,secondary,no,2869.0,yes,no,sending _document,3,jun,333.3541027312971,1,0,0
3032,36,entrepreneur,married,tertiary,no,4576.0,yes,no,cellular,7,may,,1,0,1
3033,35,management,married,tertiary,no,260.0,no,no,cellular,7,aug,,2,0,0
3034,36,management,married,tertiary,no,1352.0,no,no,sending _document,19,jun,,1,0,0
3035,36,management,married,tertiary,no,9269.0,yes,yes,cellular,19,nov,439.9748552322609,2,0,1
3036,39,technician,married,secondary,no,3528.0,yes,no,sending _document,21,may,364.9848619406075,1,0,1
3037,37,housemaid,married,secondary,no,1863.0,no,no,cellular,6,aug,,2,0,0
3038,45,blue-collar,married,primary,no,186.0,no,no,sending _document,20,jun,,2,0,0
3039,31,self-employed,single,tertiary,no,917.0,no,yes,cellular,17,nov,232.27352302540814,3,0,0
3040,59,technician,divorced,secondary,no,330.0,no,no,cellular,27,aug,263.43179824351677,5,0,0
3041,43,blue-collar,married,secondary,no,1437.0,yes,no,cellular,14,may,339.15983808270704,1,0,0
3042,35,technician,single,secondary,no,175.0,yes,no,cellular,29,jan,,1,1,1
3043,47,admin.,divorced,secondary,no,-407.0,yes,no,sending _document,27,may,285.17195710807175,1,0,0
3044,31,management,married,tertiary,no,29230.0,no,no,cellular,25,aug,216.69719982337824,9,0,1
3045,43,admin.,married,unknown,no,1998.0,yes,no,cellular,20,nov,371.39070582321017,4,0,1
3046,38,admin.,married,tertiary,no,4399.0,yes,no,sending _document,20,may,285.6274739820328,2,0,0
3047,34,management,married,tertiary,no,580.0,yes,no,cellular,10,jul,308.1098586932477,1,0,0
3048,35,technician,married,secondary,no,15474.0,no,no,cellular,21,nov,,1,2,0
3049,38,services,married,secondary,no,293.0,no,no,sending _document,20,jun,,2,0,0
3050,33,technician,divorced,secondary,no,557.0,yes,no,cellular,21,aug,242.59287727635015,1,0,0
3051,44,management,married,tertiary,no,1764.0,no,no,cellular,18,aug,,2,0,0
3052,27,blue-collar,single,secondary,no,71.0,yes,no,sending _document,13,may,264.2889054739257,1,0,0
3053,39,services,married,secondary,no,93.0,yes,no,cellular,11,may,340.082202153499,4,0,0
3054,43,services,married,primary,no,2557.0,yes,no,telephone,15,apr,376.98051453164476,2,3,0
3055,55,management,divorced,tertiary,no,347.0,yes,no,cellular,2,feb,,1,0,1
3056,30,management,single,tertiary,no,398.0,no,no,cellular,27,oct,208.06453123330246,1,3,1
3057,39,entrepreneur,married,secondary,no,580.0,yes,no,sending _document,14,may,347.3597184017666,4,0,1
3058,43,blue-collar,married,secondary,no,57.0,yes,no,cellular,25,jul,,5,0,1
3059,51,blue-collar,married,secondary,no,285.0,yes,yes,cellular,27,aug,499.9342217687493,8,0,1
3060,30,admin.,single,secondary,no,315.0,yes,no,cellular,14,may,288.41184926724753,3,4,0
3061,55,management,divorced,tertiary,no,25.0,no,no,sending _document,16,jun,,3,0,0
3062,39,management,married,tertiary,no,2939.0,no,no,cellular,29,jun,,1,2,0
3063,33,management,married,tertiary,no,0.0,yes,no,sending _document,23,may,278.5732185521164,5,0,0
3064,32,management,single,tertiary,no,1410.0,yes,no,sending _document,27,may,385.3094167588623,5,0,1
3065,73,retired,married,primary,no,796.0,no,no,cellular,23,oct,293.0280204996375,1,2,1
3066,55,unemployed,married,secondary,no,512.0,no,no,cellular,28,jan,250.5651715582208,1,0,0
3067,42,technician,married,unknown,no,0.0,no,no,sending _document,11,jun,,1,0,0
3068,34,management,married,tertiary,no,-422.0,yes,no,cellular,30,jan,256.8903267452419,3,0,0
3069,56,technician,married,secondary,no,4063.0,no,yes,telephone,28,jul,367.92498511724284,4,0,1
3070,36,housemaid,married,primary,no,4324.0,yes,no,cellular,14,jul,293.1839957590115,4,0,0
3071,34,services,single,secondary,no,418.0,yes,no,cellular,22,jul,,1,0,0
3072,36,management,single,tertiary,no,181.0,yes,no,cellular,13,may,311.066600046284,2,4,0
3073,38,blue-collar,married,primary,no,-459.0,yes,yes,cellular,19,nov,357.56314447876184,2,0,0
3074,28,services,married,secondary,no,468.0,yes,yes,sending _document,3,jun,,1,0,1
3075,29,technician,single,secondary,no,426.0,yes,no,telephone,29,jul,234.51602460978083,6,0,0
3076,30,blue-collar,married,primary,no,2581.0,no,no,sending _document,12,may,,2,0,0
3077,40,technician,single,tertiary,no,-89.0,yes,no,sending _document,28,may,290.36948915303986,4,0,0
3078,39,management,single,tertiary,no,889.0,no,no,cellular,20,nov,,2,4,0
3079,45,technician,divorced,tertiary,no,10768.0,yes,no,cellular,16,mar,338.88144943169175,2,0,0
3080,26,blue-collar,married,secondary,no,1028.0,yes,yes,sending _document,19,jun,383.3065874633045,1,0,0
3081,42,self-employed,married,tertiary,no,1385.0,no,no,cellular,25,aug,,19,0,0
3082,36,blue-collar,married,secondary,no,536.0,yes,no,cellular,8,apr,362.7030000127294,3,0,1
3083,34,housemaid,married,primary,no,-1.0,yes,no,cellular,9,jul,239.05243079148363,1,0,0
3084,31,entrepreneur,married,secondary,no,1539.0,yes,yes,cellular,20,nov,,6,9,1
3085,48,housemaid,married,tertiary,no,468.0,yes,no,sending _document,14,may,307.73983293047706,1,0,0
3086,35,management,married,tertiary,no,62.0,no,no,cellular,8,feb,,2,2,0
3087,39,management,married,tertiary,no,28433.0,no,no,cellular,13,aug,,2,0,0
3088,35,self-employed,married,secondary,no,-3.0,no,no,sending _document,9,jun,,5,0,0
3089,59,blue-collar,married,primary,no,625.0,no,no,cellular,9,jul,270.1086956009943,1,0,0
3090,35,technician,single,tertiary,no,272.0,no,no,cellular,11,aug,,2,0,0
3091,53,technician,married,tertiary,no,2336.0,no,no,telephone,30,jan,245.4700413720712,2,3,0
3092,60,retired,married,secondary,no,3932.0,yes,no,sending _document,14,may,436.96851113186455,2,0,1
3093,52,blue-collar,married,secondary,no,3622.0,yes,yes,sending _document,23,may,506.78859443671337,7,0,1
3094,35,services,married,secondary,no,377.0,no,yes,cellular,31,jul,259.2212852694519,13,0,0
3095,29,management,married,tertiary,no,137.0,yes,yes,sending _document,15,may,,2,0,1
3096,26,blue-collar,single,secondary,no,-46.0,yes,no,sending _document,20,jun,312.0220619892845,7,0,1
3097,43,services,married,primary,no,3.0,yes,no,sending _document,5,may,344.39179272136255,2,0,0
3098,53,blue-collar,divorced,secondary,no,640.0,yes,no,cellular,11,may,356.0713733736457,2,0,0
3099,50,self-employed,married,secondary,no,10052.0,no,no,cellular,13,aug,,2,0,0
3100,26,management,single,tertiary,no,1177.0,no,no,cellular,19,oct,,1,0,0
3101,45,technician,divorced,secondary,no,159.0,yes,no,sending _document,26,may,417.50533387289846,3,0,1
3102,38,blue-collar,single,primary,no,378.0,yes,no,cellular,18,may,311.49229080005273,1,0,0
3103,63,housemaid,married,secondary,no,2.0,no,no,cellular,4,feb,,2,1,0
3104,41,self-employed,married,secondary,no,13489.0,no,no,cellular,21,nov,,2,0,0
3105,28,unemployed,married,secondary,no,293.0,yes,no,cellular,20,apr,281.1959868287657,1,3,0
3106,40,technician,married,secondary,no,694.0,yes,no,cellular,4,feb,291.5276429179019,4,5,0
3107,45,blue-collar,single,secondary,no,449.0,yes,no,cellular,26,jul,386.9902221457279,2,5,0
3108,26,unemployed,single,secondary,no,111.0,no,no,cellular,9,jul,,1,0,0
3109,55,management,married,tertiary,no,3848.0,yes,no,cellular,8,apr,402.78087586280685,2,0,1
3110,28,admin.,married,secondary,no,1119.0,yes,no,cellular,12,may,327.1225371067718,1,0,0
3111,29,blue-collar,single,secondary,no,1550.0,yes,yes,cellular,13,may,384.4038623731985,3,0,0
3112,33,admin.,married,secondary,no,-370.0,yes,no,cellular,7,may,264.14820351806827,1,1,0
3113,32,management,married,tertiary,no,0.0,yes,no,sending _document,21,may,347.7182762851247,1,0,1
3114,29,blue-collar,single,secondary,no,8079.0,no,yes,cellular,10,jul,213.59095867644697,1,0,0
3115,34,blue-collar,married,secondary,no,332.0,no,no,cellular,14,may,,2,0,0
3116,52,admin.,married,secondary,no,1004.0,yes,no,sending _document,9,jun,367.2424294965402,1,0,1
3117,29,management,married,tertiary,no,1671.0,yes,no,sending _document,30,may,331.0012296925843,1,0,1
3118,43,management,married,tertiary,no,1530.0,no,no,cellular,7,jul,,3,0,0
3119,32,blue-collar,married,secondary,no,136.0,no,no,cellular,16,nov,,1,3,0
3120,41,services,married,unknown,no,1538.0,no,no,cellular,29,jul,175.98513269403634,2,0,1
3121,45,blue-collar,single,secondary,no,615.0,yes,no,cellular,15,may,392.53337129406486,1,0,1
3122,54,technician,married,secondary,no,827.0,no,yes,sending _document,20,jun,317.5617729144586,2,0,0
3123,39,services,single,unknown,no,257.0,yes,no,sending _document,5,may,290.24953570215916,1,0,0
3124,57,housemaid,married,tertiary,no,2326.0,no,no,cellular,28,oct,231.71062882292205,1,1,0
3125,37,management,married,secondary,yes,33.0,no,yes,cellular,17,jul,255.86396825141142,1,0,0
3126,51,self-employed,divorced,secondary,no,7848.0,no,no,cellular,18,nov,,1,0,0
3127,31,technician,single,secondary,no,0.0,yes,no,cellular,31,jul,296.7164740764728,34,0,0
3128,51,technician,single,tertiary,no,11222.0,yes,no,cellular,21,nov,361.3659793574205,2,7,0
3129,34,management,single,tertiary,no,682.0,no,no,cellular,27,aug,68.95381927357892,3,0,0
3130,49,blue-collar,married,primary,no,490.0,yes,no,telephone,18,may,421.945124372195,5,2,1
3131,31,admin.,married,secondary,no,35.0,no,no,cellular,30,apr,,1,0,0
3132,47,management,married,tertiary,no,3505.0,no,no,cellular,17,nov,215.28028979687898,2,0,0
3133,42,entrepreneur,married,secondary,no,169.0,yes,no,telephone,15,may,235.68828973874983,4,0,0
3134,43,self-employed,married,tertiary,no,488.0,no,no,cellular,20,aug,,12,0,0
3135,30,management,single,tertiary,no,12857.0,yes,no,cellular,6,nov,216.63902677253355,1,0,0
3136,47,entrepreneur,married,tertiary,no,1855.0,no,no,sending _document,20,jun,223.67649681638608,3,0,1
3137,44,technician,married,secondary,no,398.0,yes,no,sending _document,28,may,,5,0,1
3138,38,management,married,tertiary,no,1221.0,yes,no,sending _document,3,jun,377.58692687116616,1,0,0
3139,29,services,married,secondary,no,13.0,no,no,cellular,10,jul,129.61904634029173,1,0,0
3140,32,unemployed,married,secondary,no,0.0,no,no,cellular,19,nov,,3,0,0
3141,40,management,married,tertiary,no,543.0,yes,no,cellular,2,feb,1435.488040407532,2,275,0
3142,25,technician,single,tertiary,no,148.0,no,no,cellular,23,jul,,1,0,0
3143,34,admin.,married,secondary,no,5320.0,no,no,cellular,3,mar,242.8077077149787,6,5,1
3144,39,admin.,married,secondary,no,20.0,yes,no,sending _document,7,may,312.7420968673832,2,0,0
3145,37,blue-collar,single,secondary,no,5024.0,no,yes,cellular,25,jul,260.153761818886,4,0,1
3146,40,technician,married,secondary,no,1269.0,yes,no,sending _document,29,may,351.36541437657024,1,0,1
3147,46,unemployed,married,secondary,no,562.0,no,no,cellular,8,jul,,1,0,0
3148,29,blue-collar,single,secondary,no,0.0,no,no,cellular,6,feb,,2,0,0
3149,41,services,married,secondary,no,-111.0,yes,no,sending _document,13,may,328.39982533101704,1,0,0
3150,27,services,single,secondary,no,194.0,yes,no,sending _document,16,may,288.3960144898712,1,0,0
3151,37,management,single,tertiary,no,240.0,no,no,sending _document,5,jun,228.98870740953262,1,0,1
3152,49,technician,single,secondary,no,114.0,no,no,cellular,29,aug,177.5814124732836,6,0,0
3153,36,admin.,married,tertiary,no,211.0,yes,no,sending _document,5,may,265.20778046733926,2,0,0
3154,34,management,single,tertiary,no,5.0,no,no,cellular,18,aug,,2,0,0
3155,34,admin.,married,secondary,no,124.0,yes,no,telephone,14,may,,4,2,1
3156,36,blue-collar,married,secondary,no,63.0,yes,no,sending _document,16,may,304.35937813391513,2,0,0
3157,31,services,single,secondary,no,1027.0,no,no,cellular,2,jul,,3,0,0
3158,51,admin.,divorced,secondary,no,115.0,yes,yes,sending _document,8,may,512.0777072298038,1,0,1
3159,70,retired,divorced,primary,no,828.0,no,no,cellular,28,dec,264.13185970293796,1,0,0
3160,72,retired,single,unknown,no,588.0,no,yes,cellular,5,mar,462.12760513410444,3,0,1
3161,34,unemployed,married,secondary,no,428.0,yes,no,cellular,7,apr,329.5216044097674,2,3,0
3162,45,self-employed,married,primary,no,-584.0,yes,yes,sending _document,2,jul,434.7734685182128,2,0,0
3163,56,blue-collar,married,primary,no,278.0,no,yes,cellular,9,jul,,3,0,1
3164,50,blue-collar,married,primary,no,-98.0,no,yes,cellular,8,aug,340.76773008843384,2,0,0
3165,20,student,single,tertiary,no,2764.0,yes,no,sending _document,29,may,287.2122357470522,2,0,0
3166,39,management,married,tertiary,no,53.0,yes,no,cellular,29,oct,332.30691918708607,1,0,0
3167,25,student,single,secondary,no,1139.0,yes,no,sending _document,15,may,341.1822990000529,3,0,1
3168,36,blue-collar,married,primary,no,0.0,yes,no,sending _document,6,jun,,4,0,1
3169,33,unemployed,single,secondary,no,1173.0,no,no,cellular,30,jan,,3,0,0
3170,35,admin.,married,tertiary,no,163.0,yes,no,cellular,6,aug,296.09515639156456,6,0,0
3171,39,services,married,secondary,no,2758.0,no,no,cellular,4,feb,280.1036338545321,3,0,1
3172,36,blue-collar,married,unknown,no,714.0,no,no,sending _document,9,may,202.70415958630718,3,0,1
3173,30,management,single,tertiary,no,1038.0,no,no,cellular,12,aug,,2,0,0
3174,26,self-employed,single,tertiary,no,657.0,no,yes,cellular,17,mar,,2,0,0
3175,45,entrepreneur,married,primary,no,2418.0,yes,no,sending _document,14,may,357.81398688094004,1,0,0
3176,35,admin.,married,secondary,no,160.0,yes,yes,cellular,16,apr,436.82379885091405,1,0,1
3177,56,services,married,secondary,no,642.0,yes,no,cellular,30,jan,424.18914006469555,1,3,1
3178,48,management,married,tertiary,no,879.0,no,no,cellular,19,nov,,3,0,0
3179,47,admin.,married,secondary,no,2524.0,yes,no,cellular,19,nov,329.72890987584196,1,0,1
3180,34,admin.,single,secondary,no,673.0,yes,no,cellular,29,jan,356.2416031426308,1,2,1
3181,32,services,married,secondary,no,15.0,yes,no,cellular,15,may,308.61530425576086,1,0,0
3182,45,management,married,tertiary,no,103.0,yes,no,sending _document,7,may,468.3387213807985,4,0,1
